gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
168,248,747728773706.6086,316.8462696690692,0.242034912109375,123,[8707.7260274  8639.0456621  8867.08219178],[163.23691444 169.95349274 157.13325817],[8210. 8206. 8249.],[9049. 9007. 9220.]
169,218,747728773706.6086,331.6452604311972,0.19811129570007324,108,[8703.82758621 8646.65024631 8867.5862069 ],[169.26940904 178.05484525 164.39438404],[8210. 8121. 8249.],[9049. 9007. 9220.]
170,202,747728773706.6086,326.61947182724344,0.2070157527923584,106,[8702.66203704 8643.5462963  8866.5       ],[174.49955334 181.26226059 164.15064784],[8210. 8121. 8249.],[9077. 9007. 9220.]
171,216,747728773706.6086,335.4186586605778,0.18401336669921875,96,[8692.80161943 8647.77732794 8856.81376518],[176.08002505 181.06044747 168.39421929],[8210. 8121. 8249.],[9077. 9007. 9220.]
172,246,747728773706.6086,336.0996281283387,0.324007511138916,96,[8691.025 8656.175 8861.94 ],[179.77467668 190.97231311 169.96192632],[8210. 8121. 8249.],[9077. 9007. 9220.]
173,200,747728773706.6086,333.17876843338706,0.2540168762207031,95,[8688.7605042  8650.81932773 8860.17226891],[178.71136944 187.35479791 170.64627449],[8210. 8121. 8249.],[9077. 9007. 9220.]
174,238,747728773706.6086,334.0284762634233,0.3555428981781006,96,[8692.66509434 8658.71226415 8865.16037736],[174.65625568 187.61478811 170.0379057 ],[8269. 8121. 8249.],[9077. 9007. 9220.]
175,212,747728773706.6086,336.21483516045856,0.24003362655639648,97,[8691.19815668 8658.19354839 8869.07373272],[174.9539568  187.61677618 169.51501463],[8269. 8121. 8249.],[9077. 9007. 9220.]
176,216,747728773706.6086,337.34544954736015,0.2310187816619873,95,[8690.7706422  8657.88990826 8877.74770642],[174.78866049 187.36285942 162.34755904],[8269. 8121. 8249.],[9077. 9007. 9220.]
177,218,747728773706.6086,332.38169926360155,0.2890207767486572,96,[8695.93478261 8659.47391304 8869.49565217],[174.52751149 184.17594782 165.11808022],[8269. 8121. 8249.],[9077. 9007. 9220.]
178,230,747728773706.6086,327.9919638196885,0.38754844665527344,98,[8695.90086207 8660.61206897 8869.43965517],[174.82854556 186.44141502 164.79871677],[8269. 8121. 8249.],[9077. 9007. 9220.]
179,232,747728773706.6086,338.90485922037163,0.2900376319885254,96,[8697.80909091 8651.87727273 8875.91363636],[182.40327427 195.57307035 168.78821263],[8269. 8121. 8249.],[9077. 9007. 9220.]
180,220,747728773706.6086,339.1442168073823,0.2570011615753174,98,[8690.70044053 8653.37004405 8883.70484581],[182.9377934  195.68730019 165.29193537],[8269. 8121. 8249.],[9077. 9007. 9220.]
181,226,747728773706.6086,341.4276268647219,0.3376314640045166,102,[8687.05531915 8653.52340426 8887.70638298],[183.51490496 193.27773668 165.01972468],[8269. 8121. 8249.],[9077. 9007. 9220.]
182,234,747728773706.6086,336.1081726150078,0.32901930809020996,102,[8684.62343096 8656.35983264 8889.81589958],[183.01187867 191.00028538 164.53558198],[8269. 8121. 8249.],[9077. 9007. 9220.]
183,238,747728773706.6086,338.77075190766095,0.29902076721191406,105,[8685.69758065 8657.27419355 8889.76612903],[182.48584035 192.16318832 166.22932124],[8269. 8121. 8249.],[9077. 9007. 9220.]
184,248,747728773706.6086,340.21863457783274,0.3416886329650879,107,[8685.36947791 8654.89558233 8893.60240964],[182.35428256 192.87494424 166.98550593],[8269. 8121. 8249.],[9077. 9007. 9220.]
185,248,747728773706.6086,339.2351606464743,0.3090236186981201,111,[8670.98198198 8678.17117117 8915.56756757],[186.67869887 204.56355976 155.38308496],[8289. 8209. 8405.],[9077. 9007. 9220.]
186,110,747728773706.6086,337.6626422302695,0.0740053653717041,113,[8620.67123288 8598.33333333 8864.05936073],[182.9148357  204.65389724 158.71726432],[8231. 8024. 8298.],[9077. 9007. 9220.]
187,218,747728773706.6086,335.8366641777493,0.2790522575378418,115,[8655.14957265 8621.86324786 8888.14102564],[165.90821998 191.62772875 146.38858174],[8245. 8094. 8405.],[9077. 9007. 9220.]
188,234,747728773706.6086,335.596454065177,0.29502391815185547,115,[8660.81974249 8632.87553648 8903.0944206 ],[167.56386815 194.02753433 146.23465655],[8208. 8094. 8405.],[9077. 9007. 9220.]
189,232,747728773706.6086,335.39245588748145,0.26501917839050293,117,[8676.41899441 8657.63687151 8907.27932961],[177.445618   195.7630736  151.05602264],[8208. 8209. 8405.],[9077. 9007. 9220.]
190,178,747728773706.6086,335.64394128053743,0.21501660346984863,118,[8677.11842105 8651.53508772 8897.70614035],[174.49807472 189.6966498  147.37979508],[8208. 8209. 8405.],[9077. 9007. 9220.]
