gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
125,250,747989781013.774,345.5957041904181,0.26701855659484863,116,[8604.76  8640.996 8820.78 ],[215.81057991 215.50158232 205.40879144],[7997. 8009. 8173.],[9022. 9065. 9197.]
126,250,747989781013.774,345.70389631023977,0.29301881790161133,119,[8598.968 8647.956 8822.496],[215.52504953 213.84559398 207.36659804],[8071. 8009. 8173.],[9022. 9065. 9197.]
127,250,747989781013.774,340.7110357441738,0.28503870964050293,125,[8597.232 8648.572 8822.64 ],[219.3086824  215.05163291 208.04499129],[8071. 8009. 8173.],[9022. 9065. 9197.]
128,250,747989781013.774,341.81179228573893,0.33860301971435547,129,[8595.252 8657.308 8823.98 ],[216.29575238 209.36086821 208.64075249],[8071. 8009. 8173.],[9022. 9065. 9197.]
129,250,747989781013.774,334.1782203998771,0.2644059658050537,123,[8603.888 8670.44  8803.596],[219.0895421  204.11919655 212.17091409],[8071. 8009. 8173.],[9022. 9065. 9197.]
130,250,748640108408.557,333.6253296107275,0.266021728515625,119,[8607.812 8676.524 8800.972],[217.11538098 208.88872019 209.14055373],[8071. 8009. 8173.],[9022. 9065. 9197.]
131,250,748640108408.557,343.2705247889211,0.32102465629577637,121,[8611.796 8679.472 8806.604],[213.11505433 203.31235382 206.5097944 ],[8071. 8009. 8173.],[9022. 9065. 9197.]
132,250,748640108408.557,345.7418161489094,0.3260228633880615,118,[8619.236 8676.4   8804.256],[211.49554204 206.3310156  207.0881128 ],[8071. 8009. 8173.],[9022. 9065. 9197.]
133,250,748640108408.557,345.79044039377743,0.305772066116333,124,[8621.056 8677.188 8802.044],[214.39331348 209.04384386 210.5263928 ],[8071. 8009. 8173.],[9022. 9065. 9207.]
134,250,748640108408.557,345.20687707103264,0.2850205898284912,128,[8621.22  8675.932 8800.236],[218.73021648 211.82035638 212.44051474],[8071. 8009. 8173.],[9022. 9065. 9207.]
135,250,748640108408.557,343.2112991947287,0.3467090129852295,133,[8621.64  8676.148 8799.716],[218.85101416 212.30355177 212.80639874],[8071. 8009. 8173.],[9022. 9065. 9207.]
136,250,748640108408.557,347.3186404771225,0.3278648853302002,134,[8627.568 8669.6   8795.536],[223.09210066 220.50019501 216.2024808 ],[8071. 7947. 8173.],[9022. 9065. 9207.]
137,250,748640108408.557,343.1205862388592,0.26401805877685547,137,[8634.8   8665.772 8797.356],[221.96502427 220.21551266 214.79865284],[8071. 7947. 8173.],[9022. 9065. 9207.]
138,250,748640108408.557,334.852178650759,0.3480265140533447,133,[8638.304 8668.74  8796.924],[218.23507414 214.55052645 214.4631955 ],[8071. 8009. 8173.],[9030. 9065. 9207.]
139,250,748640108408.557,334.83322378359526,0.29104042053222656,136,[8639.812 8665.224 8797.572],[220.91814017 213.71990507 216.34667739],[8071. 8009. 8173.],[9030. 9065. 9207.]
140,250,752270713155.4576,333.86418529863107,0.28989672660827637,140,[8634.968 8676.18  8794.804],[221.50140175 204.79405167 218.13290807],[8071. 8105. 8173.],[9060. 9065. 9207.]
141,250,752270713155.4576,333.6055912192764,0.264019250869751,142,[8644.564 8678.716 8780.644],[221.39181083 211.04834362 220.10807633],[8071. 8105. 8173.],[9060. 9103. 9207.]
142,250,752270713155.4576,336.45489106251523,0.33201146125793457,147,[8647.8   8674.56  8781.676],[223.89844126 214.09096758 221.8531294 ],[8071. 8105. 8173.],[9076. 9103. 9207.]
143,250,752270713155.4576,336.0798229546526,0.31502461433410645,148,[8652.584 8671.1   8782.124],[225.7583552  214.48834467 220.33052586],[8071. 8105. 8173.],[9107. 9103. 9207.]
144,250,752270713155.4576,345.03153204897546,0.35305285453796387,142,[8649.924 8674.432 8783.648],[232.17343135 213.77694304 223.16955907],[8071. 8105. 8173.],[9107. 9103. 9207.]
145,250,752270713155.4576,345.7830979033758,0.29502201080322266,141,[8647.52  8679.188 8782.832],[231.65479835 213.2637256  223.26370904],[8071. 8105. 8173.],[9107. 9103. 9207.]
146,250,752270713155.4576,351.75524835755783,0.3041412830352783,131,[8652.044 8676.62  8785.228],[229.70113205 213.04790917 225.73258519],[8071. 8105. 8173.],[9107. 9103. 9207.]
147,250,752270713155.4576,351.75524835755783,0.2949347496032715,131,[8650.132 8674.648 8787.052],[231.58280285 216.1717005  225.80120747],[8071. 8105. 8173.],[9107. 9103. 9207.]
